"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0F930","2019-09-10 00:00:00","100.000","0.000","0.100","27.400","1.000","996.900","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.400",""
"C0I010","2019-09-10 00:00:00","1562.000","0.000","0.200","18.100","0.850","847.100","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","15.400",""
"C0R190","2019-09-10 00:00:00","32.000","0.000","0.000","26.000","0.990","1004.000","-99.000","8.000","-99.000","-99.000","-99.000","31.300","","23.700",""
"C0E420","2019-09-10 00:00:00","19.000","0.000","0.000","27.200","0.860","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","24.100",""
"C0W160","2019-09-10 00:00:00","49.000","49.000","3.000","27.900","0.860","1000.400","-99.000","13.000","-99.000","-99.000","-99.000","30.200","","25.500",""
"C0A9F0","2019-09-10 00:00:00","35.000","89.000","0.600","28.000","0.690","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.100",""
"C0F9A0","2019-09-10 00:00:00","425.000","0.000","0.000","25.100","0.910","960.800","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","23.100",""
"C0O950","2019-09-10 00:00:00","4.000","0.000","0.100","28.800","0.850","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.800",""
"C0M760","2019-09-10 00:00:00","40.000","202.000","1.000","27.700","0.920","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","26.000",""
"C0AH70","2019-09-10 00:00:00","34.000","83.000","2.400","28.900","0.570","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","24.400",""
"C0V250","2019-09-10 00:00:00","298.000","67.000","1.200","21.600","0.990","976.200","-99.000","16.000","-99.000","-99.000","-99.000","31.700","","21.600",""
"C0U980","2019-09-10 00:00:00","573.000","128.000","1.400","21.700","0.970","947.200","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","18.900",""
"C0S740","2019-09-10 00:00:00","289.000","0.000","0.100","23.500","0.980","978.400","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","21.300",""
"C0A940","2019-09-10 00:00:00","49.000","0.000","0.000","24.300","0.890","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","22.000",""
"C0A920","2019-09-10 00:00:00","196.000","165.000","0.500","26.800","0.670","985.200","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","24.700",""
"C0T870","2019-09-10 00:00:00","135.000","0.000","0.000","22.400","0.950","994.700","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","20.800",""
"C0O930","2019-09-10 00:00:00","69.000","0.000","0.100","23.900","1.000","1001.600","-99.000","1.500","-99.000","-99.000","-99.000","32.700","","22.800",""
"C0AI40","2019-09-10 00:00:00","37.000","95.000","0.600","29.100","0.570","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.200",""
"C0C460","2019-09-10 00:00:00","482.000","131.000","0.300","24.500","0.710","955.700","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","20.500",""
"C0E520","2019-09-10 00:00:00","320.000","0.000","0.100","23.600","1.000","973.200","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","20.000",""
"C0T9D0","2019-09-10 00:00:00","7.000","0.000","0.000","24.400","0.990","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","22.200",""
"C0I390","2019-09-10 00:00:00","1184.000","93.000","1.200","20.000","0.920","884.200","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","15.600",""
"C0B020","2019-09-10 00:00:00","86.000","113.000","4.500","27.700","0.980","996.700","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.200",""
"CM0170","2019-09-10 00:00:00","106.000","86.000","0.600","25.700","0.960","997.300","-99.000","1.000","-99.000","-99.000","-99.000","32.100","","23.800",""
"C0F860","2019-09-10 00:00:00","2215.000","0.000","0.000","13.300","1.000","781.100","-99.000","0.000","-99.000","-99.000","-99.000","22.800","","8.600",""
"C0U890","2019-09-10 00:00:00","116.000","279.000","1.700","25.200","0.990","997.400","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","21.300",""
"C0G800","2019-09-10 00:00:00","15.000","0.000","0.100","27.800","0.920","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.600",""
"C0F850","2019-09-10 00:00:00","379.000","107.000","0.300","24.700","0.850","965.500","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","20.900",""
"C0AH50","2019-09-10 00:00:00","275.000","92.000","2.700","26.400","0.990","977.200","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","23.500",""
"C0Z160","2019-09-10 00:00:00","124.000","0.000","0.000","25.000","0.850","996.900","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","18.900",""
"C0R540","2019-09-10 00:00:00","17.000","59.000","0.900","27.500","0.910","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","25.000",""
"C0K480","2019-09-10 00:00:00","56.000","203.000","1.400","27.900","0.870","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.400",""
"C0H890","2019-09-10 00:00:00","440.000","0.000","0.000","25.300","0.900","959.200","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","21.400",""
"C0S770","2019-09-10 00:00:00","375.000","35.000","0.500","24.100","0.930","967.700","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","22.000",""
"C0X230","2019-09-10 00:00:00","29.000","155.000","1.000","26.700","0.900","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.200",""
"C0B010","2019-09-10 00:00:00","38.000","198.000","2.300","28.100","0.690","1001.200","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.400",""
"C0R490","2019-09-10 00:00:00","49.000","0.000","0.200","27.200","0.940","1002.500","-99.000","1.000","-99.000","-99.000","-99.000","32.700","","25.000",""
"C0V440","2019-09-10 00:00:00","27.000","0.000","0.200","26.800","0.870","1004.700","-99.000","0.500","-99.000","-99.000","-99.000","32.600","","24.800",""
"C0SA40","2019-09-10 00:00:00","200.000","0.000","0.000","24.100","0.970","987.700","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","22.200",""
"C0Z280","2019-09-10 00:00:00","224.000","155.000","1.100","23.300","0.960","986.000","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","22.300",""
"C0Z070","2019-09-10 00:00:00","247.000","0.000","0.000","23.700","0.990","982.100","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","21.900",""
"C0T9N0","2019-09-10 00:00:00","261.000","72.000","0.500","23.700","0.950","981.000","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","22.300",""
"C0K470","2019-09-10 00:00:00","97.000","116.000","1.000","25.900","0.990","997.300","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.500",""
"C0V650","2019-09-10 00:00:00","28.000","103.000","1.500","27.300","0.890","1006.800","-99.000","2.000","-99.000","-99.000","-99.000","31.300","","25.400",""
"C0H9C0","2019-09-10 00:00:00","3402.000","194.000","1.100","7.800","0.500","677.400","-99.000","0.000","-99.000","-99.000","-99.000","18.800","","4.800",""
"C0U780","2019-09-10 00:00:00","15.000","265.000","0.600","26.600","0.830","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","22.400",""
"C0U760","2019-09-10 00:00:00","22.000","0.000","0.000","23.900","0.990","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","22.200",""
"C0X290","2019-09-10 00:00:00","10.000","199.000","1.300","28.800","0.840","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","26.500",""
"C0R420","2019-09-10 00:00:00","504.000","96.000","2.000","21.900","-99.000","948.700","-99.000","5.500","-99.000","-99.000","-99.000","24.000","","21.400",""
"C0E830","2019-09-10 00:00:00","37.000","252.000","0.600","28.700","0.820","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.400",""
"C0K330","2019-09-10 00:00:00","38.000","216.000","1.000","27.700","0.880","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.800",""
"C0M660","2019-09-10 00:00:00","40.000","198.000","1.700","27.200","0.900","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","26.000",""
"C0D580","2019-09-10 00:00:00","120.000","0.000","0.000","22.700","0.980","994.100","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","18.900",""
"C0R640","2019-09-10 00:00:00","21.000","59.000","2.500","28.100","0.880","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.900",""
"C0E810","2019-09-10 00:00:00","53.000","0.000","0.100","25.300","0.990","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","22.700",""
"C0G830","2019-09-10 00:00:00","27.000","213.000","1.000","27.400","1.000","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.700",""
"C0A550","2019-09-10 00:00:00","422.000","0.000","0.200","23.600","0.970","961.800","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","19.900",""
"C0G750","2019-09-10 00:00:00","31.000","172.000","0.700","27.100","0.910","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.700",""
"C0Z270","2019-09-10 00:00:00","343.000","215.000","1.900","23.900","0.920","972.000","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","21.900",""
"C0A9E0","2019-09-10 00:00:00","26.000","78.000","1.000","28.900","0.620","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.300",""
"C0R480","2019-09-10 00:00:00","57.000","48.000","1.300","27.400","0.910","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","24.300",""
"C0X300","2019-09-10 00:00:00","70.000","0.000","0.000","26.300","0.950","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","24.100",""
"C0U970","2019-09-10 00:00:00","7.000","0.000","0.000","26.700","0.870","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","23.000",""
"C0M750","2019-09-10 00:00:00","10.000","233.000","0.900","29.200","0.810","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.600",""
"C0I110","2019-09-10 00:00:00","161.000","149.000","0.800","27.100","0.810","990.700","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.300",""
"C0V370","2019-09-10 00:00:00","74.000","47.000","1.000","25.800","0.990","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","24.000",""
"C0C690","2019-09-10 00:00:00","242.000","153.000","1.200","25.900","0.690","980.800","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","22.700",""
"C0A540","2019-09-10 00:00:00","401.000","0.000","0.100","24.200","0.780","963.100","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","19.300",""
"C0H950","2019-09-10 00:00:00","192.000","0.000","0.000","25.200","0.990","987.800","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","22.800",""
"C0O960","2019-09-10 00:00:00","112.000","88.000","0.900","25.200","0.940","995.900","-99.000","16.500","-99.000","-99.000","-99.000","31.900","","24.100",""
"C0AH10","2019-09-10 00:00:00","30.000","107.000","1.600","29.000","0.660","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","24.500",""
"C0R680","2019-09-10 00:00:00","13.000","46.000","2.200","26.700","-99.000","1007.300","-99.000","-99.000","-99.000","-99.000","-99.000","28.900","","25.700",""
"C0X210","2019-09-10 00:00:00","38.000","170.000","1.200","26.800","0.930","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.000",""
"C0D430","2019-09-10 00:00:00","87.000","0.000","0.000","24.500","0.980","997.200","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","21.000",""
"C0AD30","2019-09-10 00:00:00","20.000","93.000","1.700","29.300","0.610","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.600",""
"C0R240","2019-09-10 00:00:00","87.000","0.000","0.100","25.600","0.990","997.900","-99.000","0.500","-99.000","-99.000","-99.000","30.500","","23.500",""
"C0AI30","2019-09-10 00:00:00","26.000","81.000","2.700","29.100","0.680","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.100",""
"C0U960","2019-09-10 00:00:00","1885.000","190.000","1.200","13.800","0.970","813.900","-99.000","0.500","-99.000","-99.000","-99.000","21.200","","10.900",""
"C0T9E0","2019-09-10 00:00:00","415.000","0.000","0.000","22.800","0.930","964.700","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","21.000",""
"C0D550","2019-09-10 00:00:00","1956.000","0.000","0.000","15.200","0.810","810.700","-99.000","0.000","-99.000","-99.000","-99.000","22.100","","13.500",""
"C0C630","2019-09-10 00:00:00","209.000","0.000","0.000","26.500","0.690","984.600","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","23.400",""
"C0M850","2019-09-10 00:00:00","695.000","0.000","0.100","23.000","0.990","931.700","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","20.100",""
"C0UA20","2019-09-10 00:00:00","2619.000","195.000","2.200","10.300","1.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","18.600","","8.300",""
"C0F9V0","2019-09-10 00:00:00","525.000","234.000","0.500","24.900","0.900","950.400","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","21.700",""
"C0T900","2019-09-10 00:00:00","160.000","272.000","0.500","24.200","0.730","990.500","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","22.400",""
"C0K440","2019-09-10 00:00:00","35.000","185.000","1.200","27.600","0.880","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.200",""
"C0Z250","2019-09-10 00:00:00","1124.000","248.000","0.400","18.400","0.990","888.900","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","17.000",""
"C0F0A0","2019-09-10 00:00:00","3587.000","230.000","2.300","2.800","0.470","664.400","-99.000","0.000","-99.000","-99.000","-99.000","9.500","","2.100",""
"C0G860","2019-09-10 00:00:00","45.000","166.000","0.700","28.200","0.840","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.800",""
"C0V790","2019-09-10 00:00:00","410.000","13.000","0.900","24.400","0.970","962.500","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","21.400",""
"C0V740","2019-09-10 00:00:00","60.000","3.000","1.800","25.700","0.970","1002.700","-99.000","2.000","-99.000","-99.000","-99.000","33.300","","24.200",""
"C0Z200","2019-09-10 00:00:00","153.000","221.000","0.700","23.900","0.990","993.700","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","22.300",""
"C0K520","2019-09-10 00:00:00","10.000","229.000","0.300","27.700","0.880","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.300",""
"C0X250","2019-09-10 00:00:00","33.000","170.000","1.200","27.600","0.850","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.900",""
"C0S940","2019-09-10 00:00:00","150.000","322.000","1.200","26.100","0.780","992.300","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.200",""
"CM0110","2019-09-10 00:00:00","7.000","180.000","0.500","28.700","0.760","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.200",""
"C0A970","2019-09-10 00:00:00","96.000","198.000","7.600","26.100","0.980","998.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","23.800",""
"C0M700","2019-09-10 00:00:00","150.000","84.000","1.800","25.900","0.930","992.400","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.300",""
"C0U990","2019-09-10 00:00:00","31.000","265.000","1.300","25.900","0.890","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","22.100",""
"C0D590","2019-09-10 00:00:00","143.000","165.000","0.300","26.300","0.840","992.900","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","22.900",""
"C0S790","2019-09-10 00:00:00","236.000","332.000","0.500","24.000","0.910","984.600","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","22.300",""
"C0A570","2019-09-10 00:00:00","360.000","0.000","0.000","22.100","0.980","969.300","-99.000","2.000","-99.000","-99.000","-99.000","31.700","","19.200",""
"C0M800","2019-09-10 00:00:00","440.000","0.000","0.000","24.200","0.950","960.500","-99.000","0.500","-99.000","-99.000","-99.000","29.700","","20.900",""
"C0E870","2019-09-10 00:00:00","34.000","115.000","0.600","26.600","0.900","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.400",""
"C0V490","2019-09-10 00:00:00","20.000","307.000","0.600","29.200","0.780","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.200",""
"C0M710","2019-09-10 00:00:00","15.000","243.000","1.400","29.000","0.810","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","27.000",""
"C0D570","2019-09-10 00:00:00","15.000","0.000","0.000","26.000","1.000","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","23.000",""
"C0S910","2019-09-10 00:00:00","212.000","89.000","2.500","25.500","0.950","986.800","-99.000","8.000","-99.000","-99.000","-99.000","26.900","","24.000",""
"C0M650","2019-09-10 00:00:00","20.000","175.000","2.200","26.900","0.900","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.700",""
"C0K280","2019-09-10 00:00:00","23.000","224.000","0.600","27.500","0.910","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","25.300",""
"C0X310","2019-09-10 00:00:00","9.000","196.000","2.000","26.800","0.930","1007.900","-99.000","5.500","-99.000","-99.000","-99.000","30.400","","26.000",""
"C0A9C0","2019-09-10 00:00:00","35.000","130.000","0.700","27.900","0.650","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","23.600",""
"C0V810","2019-09-10 00:00:00","32.000","0.000","0.100","28.500","0.910","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","26.800",""
"C0E730","2019-09-10 00:00:00","26.000","141.000","0.700","27.100","0.870","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.100",""
